2025-02-21 12:56:37,113 INFO    StreamThr :35665 [internal.py:wandb_internal():86] W&B internal server running at pid: 35665, started at: 2025-02-21 12:56:37.112581
2025-02-21 12:56:37,114 DEBUG   HandlerThread:35665 [handler.py:handle_request():146] handle_request: status
2025-02-21 12:56:37,116 INFO    WriterThread:35665 [datastore.py:open_for_write():85] open: /Users/akshayjacobthomas/Documents/GitHub/DiffMicromehanics/surrogate/wandb/run-20250221_125637-xbf96fwe/run-xbf96fwe.wandb
2025-02-21 12:56:37,116 DEBUG   SenderThread:35665 [sender.py:send():382] send: header
2025-02-21 12:56:37,145 DEBUG   SenderThread:35665 [sender.py:send():382] send: run
2025-02-21 12:56:37,345 INFO    SenderThread:35665 [dir_watcher.py:__init__():211] watching files in: /Users/akshayjacobthomas/Documents/GitHub/DiffMicromehanics/surrogate/wandb/run-20250221_125637-xbf96fwe/files
2025-02-21 12:56:37,345 INFO    SenderThread:35665 [sender.py:_start_run_threads():1136] run started: xbf96fwe with start time 1740160597.112715
2025-02-21 12:56:37,353 DEBUG   HandlerThread:35665 [handler.py:handle_request():146] handle_request: check_version
2025-02-21 12:56:37,353 DEBUG   SenderThread:35665 [sender.py:send_request():409] send_request: check_version
2025-02-21 12:56:37,442 DEBUG   HandlerThread:35665 [handler.py:handle_request():146] handle_request: run_start
2025-02-21 12:56:37,447 DEBUG   HandlerThread:35665 [system_info.py:__init__():32] System info init
2025-02-21 12:56:37,447 DEBUG   HandlerThread:35665 [system_info.py:__init__():47] System info init done
2025-02-21 12:56:37,447 INFO    HandlerThread:35665 [system_monitor.py:start():194] Starting system monitor
2025-02-21 12:56:37,447 INFO    SystemMonitor:35665 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-02-21 12:56:37,447 INFO    HandlerThread:35665 [system_monitor.py:probe():214] Collecting system info
2025-02-21 12:56:37,448 INFO    SystemMonitor:35665 [interfaces.py:start():190] Started cpu monitoring
2025-02-21 12:56:37,448 DEBUG   HandlerThread:35665 [system_info.py:probe():196] Probing system
2025-02-21 12:56:37,448 INFO    SystemMonitor:35665 [interfaces.py:start():190] Started disk monitoring
2025-02-21 12:56:37,450 INFO    SystemMonitor:35665 [interfaces.py:start():190] Started gpuapple monitoring
