2025-02-21 13:13:39,370 INFO    StreamThr :36134 [internal.py:wandb_internal():86] W&B internal server running at pid: 36134, started at: 2025-02-21 13:13:39.369455
2025-02-21 13:13:39,371 DEBUG   HandlerThread:36134 [handler.py:handle_request():146] handle_request: status
2025-02-21 13:13:39,372 INFO    WriterThread:36134 [datastore.py:open_for_write():85] open: /Users/akshayjacobthomas/Documents/GitHub/DiffMicromehanics/surrogate/wandb/run-20250221_131339-dkaqqvg5/run-dkaqqvg5.wandb
2025-02-21 13:13:39,373 DEBUG   SenderThread:36134 [sender.py:send():382] send: header
2025-02-21 13:13:39,399 DEBUG   SenderThread:36134 [sender.py:send():382] send: run
2025-02-21 13:13:39,630 INFO    SenderThread:36134 [dir_watcher.py:__init__():211] watching files in: /Users/akshayjacobthomas/Documents/GitHub/DiffMicromehanics/surrogate/wandb/run-20250221_131339-dkaqqvg5/files
2025-02-21 13:13:39,630 INFO    SenderThread:36134 [sender.py:_start_run_threads():1136] run started: dkaqqvg5 with start time 1740161619.369683
2025-02-21 13:13:39,637 DEBUG   HandlerThread:36134 [handler.py:handle_request():146] handle_request: check_version
2025-02-21 13:13:39,637 DEBUG   SenderThread:36134 [sender.py:send_request():409] send_request: check_version
2025-02-21 13:13:39,716 DEBUG   HandlerThread:36134 [handler.py:handle_request():146] handle_request: run_start
2025-02-21 13:13:39,721 DEBUG   HandlerThread:36134 [system_info.py:__init__():32] System info init
2025-02-21 13:13:39,721 DEBUG   HandlerThread:36134 [system_info.py:__init__():47] System info init done
2025-02-21 13:13:39,721 INFO    HandlerThread:36134 [system_monitor.py:start():194] Starting system monitor
2025-02-21 13:13:39,721 INFO    SystemMonitor:36134 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-02-21 13:13:39,721 INFO    HandlerThread:36134 [system_monitor.py:probe():214] Collecting system info
2025-02-21 13:13:39,722 INFO    SystemMonitor:36134 [interfaces.py:start():190] Started cpu monitoring
2025-02-21 13:13:39,722 DEBUG   HandlerThread:36134 [system_info.py:probe():196] Probing system
2025-02-21 13:13:39,722 INFO    SystemMonitor:36134 [interfaces.py:start():190] Started disk monitoring
2025-02-21 13:13:39,724 INFO    SystemMonitor:36134 [interfaces.py:start():190] Started gpuapple monitoring
2025-02-21 13:13:39,725 INFO    SystemMonitor:36134 [interfaces.py:start():190] Started memory monitoring
2025-02-21 13:13:39,725 INFO    SystemMonitor:36134 [interfaces.py:start():190] Started network monitoring
2025-02-21 13:13:39,729 DEBUG   HandlerThread:36134 [system_info.py:_probe_git():181] Probing git
2025-02-21 13:13:39,758 DEBUG   HandlerThread:36134 [system_info.py:_probe_git():189] Probing git done
2025-02-21 13:13:39,759 DEBUG   HandlerThread:36134 [system_info.py:probe():244] Probing system done
