2025-02-21 13:00:06,820 INFO    StreamThr :35745 [internal.py:wandb_internal():86] W&B internal server running at pid: 35745, started at: 2025-02-21 13:00:06.820140
2025-02-21 13:00:06,821 DEBUG   HandlerThread:35745 [handler.py:handle_request():146] handle_request: status
2025-02-21 13:00:06,823 INFO    WriterThread:35745 [datastore.py:open_for_write():85] open: /Users/akshayjacobthomas/Documents/GitHub/DiffMicromehanics/surrogate/wandb/run-20250221_130006-3k4z56z2/run-3k4z56z2.wandb
2025-02-21 13:00:06,824 DEBUG   SenderThread:35745 [sender.py:send():382] send: header
2025-02-21 13:00:06,848 DEBUG   SenderThread:35745 [sender.py:send():382] send: run
2025-02-21 13:00:07,051 INFO    SenderThread:35745 [dir_watcher.py:__init__():211] watching files in: /Users/akshayjacobthomas/Documents/GitHub/DiffMicromehanics/surrogate/wandb/run-20250221_130006-3k4z56z2/files
2025-02-21 13:00:07,052 INFO    SenderThread:35745 [sender.py:_start_run_threads():1136] run started: 3k4z56z2 with start time 1740160806.820383
2025-02-21 13:00:07,064 DEBUG   HandlerThread:35745 [handler.py:handle_request():146] handle_request: check_version
2025-02-21 13:00:07,064 DEBUG   SenderThread:35745 [sender.py:send_request():409] send_request: check_version
2025-02-21 13:00:07,164 DEBUG   HandlerThread:35745 [handler.py:handle_request():146] handle_request: run_start
2025-02-21 13:00:07,171 DEBUG   HandlerThread:35745 [system_info.py:__init__():32] System info init
2025-02-21 13:00:07,171 DEBUG   HandlerThread:35745 [system_info.py:__init__():47] System info init done
2025-02-21 13:00:07,171 INFO    HandlerThread:35745 [system_monitor.py:start():194] Starting system monitor
2025-02-21 13:00:07,171 INFO    SystemMonitor:35745 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-02-21 13:00:07,172 INFO    HandlerThread:35745 [system_monitor.py:probe():214] Collecting system info
2025-02-21 13:00:07,172 DEBUG   HandlerThread:35745 [system_info.py:probe():196] Probing system
2025-02-21 13:00:07,172 INFO    SystemMonitor:35745 [interfaces.py:start():190] Started cpu monitoring
2025-02-21 13:00:07,174 INFO    SystemMonitor:35745 [interfaces.py:start():190] Started disk monitoring
2025-02-21 13:00:07,175 INFO    SystemMonitor:35745 [interfaces.py:start():190] Started gpuapple monitoring
2025-02-21 13:00:07,177 INFO    SystemMonitor:35745 [interfaces.py:start():190] Started memory monitoring
2025-02-21 13:00:07,178 INFO    SystemMonitor:35745 [interfaces.py:start():190] Started network monitoring
2025-02-21 13:00:07,181 DEBUG   HandlerThread:35745 [system_info.py:_probe_git():181] Probing git
2025-02-21 13:00:07,212 DEBUG   HandlerThread:35745 [system_info.py:_probe_git():189] Probing git done
2025-02-21 13:00:07,212 DEBUG   HandlerThread:35745 [system_info.py:probe():244] Probing system done
2025-02-21 13:00:07,212 DEBUG   HandlerThread:35745 [system_monitor.py:probe():223] {'os': 'macOS-15.3.1-arm64-arm-64bit', 'python': '3.9.18', 'heartbeatAt': '2025-02-21T18:00:07.172802', 'startedAt': '2025-02-21T18:00:06.815123', 'docker': None, 'cuda': None, 'args': ('--config=configs/case_trial.py',), 'state': 'running', 'program': '/Users/akshayjacobthomas/Documents/GitHub/DiffMicromehanics/surrogate/main.py', 'codePathLocal': 'main.py', 'codePath': 'surrogate/main.py', 'git': {'remote': 'https://github.com/ajacobth/DiffMicromehanics.git', 'commit': '1bb58ed46f9186957036118c54355ea3c7014b07'}, 'email': 'ajacobth@purdue.edu', 'root': '/Users/akshayjacobthomas/Documents/GitHub/DiffMicromehanics', 'host': 'vpnclient-zone-vendor-2-129.itap.purdue.edu', 'username': 'akshayjacobthomas', 'executable': '/Users/akshayjacobthomas/anaconda3/envs/jax_trial/bin/python', 'cpu_count': 12, 'cpu_count_logical': 12, 'disk': {'/': {'total': 926.3517189025879, 'used': 202.48319625854492}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 32.0}}
2025-02-21 13:00:07,212 INFO    HandlerThread:35745 [system_monitor.py:probe():224] Finished collecting system info
2025-02-21 13:00:07,212 INFO    HandlerThread:35745 [system_monitor.py:probe():227] Publishing system info
2025-02-21 13:00:07,212 DEBUG   HandlerThread:35745 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2025-02-21 13:00:07,213 DEBUG   HandlerThread:35745 [system_info.py:_save_pip():68] Saving pip packages done
2025-02-21 13:00:07,213 DEBUG   HandlerThread:35745 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
