2025-02-21 11:37:02,708 INFO    StreamThr :34648 [internal.py:wandb_internal():86] W&B internal server running at pid: 34648, started at: 2025-02-21 11:37:02.707398
2025-02-21 11:37:02,709 DEBUG   HandlerThread:34648 [handler.py:handle_request():146] handle_request: status
2025-02-21 11:37:02,710 INFO    WriterThread:34648 [datastore.py:open_for_write():85] open: /Users/akshayjacobthomas/Documents/GitHub/DiffMicromehanics/surrogate/wandb/run-20250221_113702-e385qkhy/run-e385qkhy.wandb
2025-02-21 11:37:02,710 DEBUG   SenderThread:34648 [sender.py:send():382] send: header
2025-02-21 11:37:02,737 DEBUG   SenderThread:34648 [sender.py:send():382] send: run
2025-02-21 11:37:02,954 INFO    SenderThread:34648 [dir_watcher.py:__init__():211] watching files in: /Users/akshayjacobthomas/Documents/GitHub/DiffMicromehanics/surrogate/wandb/run-20250221_113702-e385qkhy/files
2025-02-21 11:37:02,955 INFO    SenderThread:34648 [sender.py:_start_run_threads():1136] run started: e385qkhy with start time 1740155822.707605
2025-02-21 11:37:02,965 DEBUG   HandlerThread:34648 [handler.py:handle_request():146] handle_request: check_version
2025-02-21 11:37:02,965 DEBUG   SenderThread:34648 [sender.py:send_request():409] send_request: check_version
2025-02-21 11:37:03,058 DEBUG   HandlerThread:34648 [handler.py:handle_request():146] handle_request: run_start
2025-02-21 11:37:03,063 DEBUG   HandlerThread:34648 [system_info.py:__init__():32] System info init
2025-02-21 11:37:03,063 DEBUG   HandlerThread:34648 [system_info.py:__init__():47] System info init done
2025-02-21 11:37:03,063 INFO    HandlerThread:34648 [system_monitor.py:start():194] Starting system monitor
2025-02-21 11:37:03,063 INFO    SystemMonitor:34648 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-02-21 11:37:03,063 INFO    HandlerThread:34648 [system_monitor.py:probe():214] Collecting system info
2025-02-21 11:37:03,064 INFO    SystemMonitor:34648 [interfaces.py:start():190] Started cpu monitoring
2025-02-21 11:37:03,064 DEBUG   HandlerThread:34648 [system_info.py:probe():196] Probing system
2025-02-21 11:37:03,064 INFO    SystemMonitor:34648 [interfaces.py:start():190] Started disk monitoring
